Charging event,Chargepoint ID,Borough,Operator,Plug in Date and Time,Unplug Date and Time,Charge start Date and Time,Charge end Date and Time,Total kWh
40684,6139,Barnet,CityEV,25/04/2021 22:54,26/04/2021 02:25,25/04/2021 22:54,26/04/2021 02:17,12.556
40688,6189,Barnet,CityEV,25/04/2021 14:20,26/04/2021 04:59,25/04/2021 14:20,26/04/2021 04:59,30.144
40699,6118,Barnet,CityEV,26/04/2021 07:37,26/04/2021 11:11,26/04/2021 07:37,26/04/2021 10:57,8.111
40705,6123,Barnet,CityEV,26/04/2021 08:54,26/04/2021 08:56,26/04/2021 08:54,26/04/2021 08:56,0.111
40713,6123,Barnet,CityEV,26/04/2021 08:57,26/04/2021 10:02,26/04/2021 08:57,26/04/2021 10:02,3.912
40715,6116,Barnet,CityEV,26/04/2021 08:00,26/04/2021 10:23,26/04/2021 08:00,26/04/2021 10:23,9.167
40721,6138,Barnet,CityEV,25/04/2021 23:04,26/04/2021 11:07,25/04/2021 23:04,26/04/2021 11:07,41.935
40768,6107,Barnet,CityEV,26/04/2021 09:22,26/04/2021 21:09,26/04/2021 09:22,26/04/2021 21:09,34.769
40770,6155,Barnet,CityEV,26/04/2021 16:09,26/04/2021 21:41,26/04/2021 16:09,26/04/2021 21:41,5.38
40771,6155,Barnet,CityEV,26/04/2021 16:09,26/04/2021 21:41,26/04/2021 16:09,26/04/2021 21:41,5.38
40775,6116,Barnet,CityEV,26/04/2021 17:42,26/04/2021 22:43,26/04/2021 17:42,26/04/2021 20:51,11.865
40781,6189,Barnet,CityEV,26/04/2021 15:38,27/04/2021 04:48,26/04/2021 15:38,27/04/2021 04:48,28.9
40786,6151,Barnet,CityEV,26/04/2021 15:59,27/04/2021 06:40,26/04/2021 15:59,27/04/2021 06:40,51.902
40790,6118,Barnet,CityEV,26/04/2021 20:09,27/04/2021 07:10,26/04/2021 20:09,27/04/2021 00:06,13.821
40800,6118,Barnet,CityEV,27/04/2021 07:38,27/04/2021 12:18,27/04/2021 07:38,27/04/2021 10:45,7.449
40854,6101,Barnet,CityEV,27/04/2021 14:08,27/04/2021 15:53,27/04/2021 14:08,27/04/2021 15:53,6.014
40870,6116,Barnet,CityEV,27/04/2021 17:44,27/04/2021 17:44,27/04/2021 17:44,27/04/2021 17:44,0
40875,6155,Barnet,CityEV,27/04/2021 18:01,27/04/2021 21:45,27/04/2021 18:01,27/04/2021 21:44,11.553
40877,6148,Barnet,CityEV,27/04/2021 18:38,27/04/2021 21:22,27/04/2021 18:38,27/04/2021 20:44,6.055
40883,6109,Barnet,CityEV,27/04/2021 18:35,27/04/2021 21:01,27/04/2021 18:35,27/04/2021 21:01,7.888
40891,6189,Barnet,CityEV,27/04/2021 15:41,28/04/2021 04:55,27/04/2021 15:41,28/04/2021 04:55,27.033
40892,6101,Barnet,CityEV,27/04/2021 18:21,28/04/2021 04:55,27/04/2021 18:21,28/04/2021 04:10,33.975
40896,6132,Barnet,CityEV,27/04/2021 16:58,28/04/2021 06:57,27/04/2021 16:58,27/04/2021 22:42,19.236
40897,6132,Barnet,CityEV,27/04/2021 16:58,28/04/2021 06:57,27/04/2021 16:58,27/04/2021 22:42,19.236
40898,6132,Barnet,CityEV,27/04/2021 16:58,28/04/2021 06:57,27/04/2021 16:58,27/04/2021 22:42,19.236
40899,6132,Barnet,CityEV,27/04/2021 16:58,28/04/2021 06:57,27/04/2021 16:58,27/04/2021 22:42,19.236
40900,6142,Barnet,CityEV,27/04/2021 20:03,28/04/2021 07:12,27/04/2021 20:03,27/04/2021 20:03,0.033
40921,6106,Barnet,CityEV,28/04/2021 08:01,28/04/2021 11:14,28/04/2021 08:01,28/04/2021 10:42,8.854
40948,6151,Barnet,CityEV,28/04/2021 14:07,28/04/2021 20:27,28/04/2021 14:07,28/04/2021 20:24,21.082
40971,6142,Barnet,CityEV,28/04/2021 07:12,28/04/2021 18:14,28/04/2021 07:12,28/04/2021 18:14,36.477
40975,6118,Barnet,CityEV,28/04/2021 14:48,28/04/2021 18:45,28/04/2021 14:48,28/04/2021 18:18,12.127
40976,6118,Barnet,CityEV,28/04/2021 14:48,28/04/2021 18:45,28/04/2021 14:48,28/04/2021 18:18,12.127
40977,6118,Barnet,CityEV,28/04/2021 14:48,28/04/2021 18:45,28/04/2021 14:48,28/04/2021 18:18,12.127
40978,6118,Barnet,CityEV,28/04/2021 14:48,28/04/2021 18:45,28/04/2021 14:48,28/04/2021 18:18,12.127
40989,6189,Barnet,CityEV,28/04/2021 14:15,29/04/2021 04:43,28/04/2021 14:15,29/04/2021 04:43,18.537
40990,6109,Barnet,CityEV,28/04/2021 21:06,29/04/2021 05:23,28/04/2021 21:06,28/04/2021 23:59,7.896
41001,6147,Barnet,CityEV,29/04/2021 07:45,29/04/2021 12:14,29/04/2021 07:45,29/04/2021 10:53,7.179
41023,6148,Barnet,CityEV,29/04/2021 09:43,29/04/2021 11:05,29/04/2021 09:43,29/04/2021 11:05,4.956
41056,6132,Barnet,CityEV,29/04/2021 12:29,29/04/2021 14:53,29/04/2021 12:29,29/04/2021 14:53,7.606
41069,6189,Barnet,CityEV,29/04/2021 14:45,29/04/2021 16:36,29/04/2021 14:45,29/04/2021 16:36,6.11
41074,6168,Barnet,CityEV,29/04/2021 10:47,29/04/2021 13:35,29/04/2021 10:47,29/04/2021 13:35,9.837
41090,6148,Barnet,CityEV,29/04/2021 18:43,29/04/2021 21:35,29/04/2021 18:43,29/04/2021 21:08,6.978
41097,6116,Barnet,CityEV,29/04/2021 20:03,29/04/2021 23:44,29/04/2021 20:04,29/04/2021 23:29,11.891
41101,6116,Barnet,CityEV,29/04/2021 20:03,29/04/2021 23:44,29/04/2021 20:04,29/04/2021 23:29,11.891
41102,6116,Barnet,CityEV,29/04/2021 20:03,29/04/2021 23:44,29/04/2021 20:04,29/04/2021 23:29,11.891
41103,6116,Barnet,CityEV,29/04/2021 20:03,29/04/2021 23:44,29/04/2021 20:04,29/04/2021 23:29,11.891
41104,6116,Barnet,CityEV,29/04/2021 23:48,29/04/2021 23:49,29/04/2021 23:48,29/04/2021 23:48,0
41106,6189,Barnet,CityEV,29/04/2021 16:45,30/04/2021 04:54,29/04/2021 16:45,30/04/2021 04:54,19.801
41111,6101,Barnet,CityEV,29/04/2021 14:09,30/04/2021 06:57,29/04/2021 14:09,29/04/2021 16:13,6.504
41112,6138,Barnet,CityEV,29/04/2021 20:33,30/04/2021 07:09,29/04/2021 20:33,30/04/2021 07:09,36.915
41141,6121,Barnet,CityEV,30/04/2021 09:01,30/04/2021 11:09,30/04/2021 09:02,30/04/2021 11:09,7.856
41143,6121,Barnet,CityEV,30/04/2021 09:01,30/04/2021 11:09,30/04/2021 09:02,30/04/2021 11:09,7.856
41144,6121,Barnet,CityEV,30/04/2021 09:01,30/04/2021 11:09,30/04/2021 09:02,30/04/2021 11:09,7.856
41146,6121,Barnet,CityEV,30/04/2021 09:01,30/04/2021 11:09,30/04/2021 09:02,30/04/2021 11:09,7.856
41163,6116,Barnet,CityEV,30/04/2021 14:07,30/04/2021 16:12,30/04/2021 14:07,30/04/2021 15:54,5.838
41164,6118,Barnet,CityEV,30/04/2021 14:15,30/04/2021 17:30,30/04/2021 14:15,30/04/2021 17:02,6.635
41199,6136,Barnet,CityEV,30/04/2021 16:29,30/04/2021 19:12,30/04/2021 16:29,30/04/2021 19:12,8.748
41201,6132,Barnet,CityEV,30/04/2021 20:05,30/04/2021 20:19,30/04/2021 20:05,30/04/2021 20:19,0.747
41202,6132,Barnet,CityEV,30/04/2021 20:21,30/04/2021 20:36,30/04/2021 20:21,30/04/2021 20:36,0.841
41204,6155,Barnet,CityEV,30/04/2021 15:25,30/04/2021 20:46,30/04/2021 15:25,30/04/2021 20:46,5.665
41209,6138,Barnet,CityEV,30/04/2021 20:02,01/05/2021 05:48,30/04/2021 20:02,01/05/2021 05:33,33.235
41216,6136,Barnet,CityEV,30/04/2021 22:34,01/05/2021 07:28,30/04/2021 22:34,01/05/2021 07:28,30.133
41220,6147,Barnet,CityEV,01/05/2021 07:42,01/05/2021 10:52,01/05/2021 07:42,01/05/2021 10:49,7.365
41222,6189,Barnet,CityEV,30/04/2021 16:21,01/05/2021 08:17,30/04/2021 16:21,30/04/2021 23:36,21.738
41224,6193,Barnet,CityEV,30/04/2021 17:16,01/05/2021 08:28,30/04/2021 17:16,30/04/2021 19:29,7.186
41226,6151,Barnet,CityEV,30/04/2021 19:24,01/05/2021 08:35,30/04/2021 19:24,01/05/2021 08:35,46.735
41238,6132,Barnet,CityEV,01/05/2021 10:21,02/05/2021 11:31,01/05/2021 10:21,02/05/2021 00:09,45.879
41261,6143,Barnet,CityEV,01/05/2021 13:25,01/05/2021 16:30,01/05/2021 13:25,01/05/2021 16:29,11.183
41286,6139,Barnet,CityEV,01/05/2021 18:57,01/05/2021 22:21,01/05/2021 18:57,01/05/2021 22:20,12.586
41288,6115,Barnet,CityEV,01/05/2021 15:15,01/05/2021 19:19,01/05/2021 15:15,01/05/2021 19:18,13.925
41359,6119,Barnet,CityEV,02/05/2021 11:51,02/05/2021 16:08,02/05/2021 11:51,02/05/2021 16:08,10.377
41373,6189,Barnet,CityEV,02/05/2021 18:09,02/05/2021 22:38,02/05/2021 18:09,02/05/2021 22:38,15.93
41376,6116,Barnet,CityEV,02/05/2021 13:17,02/05/2021 19:31,02/05/2021 13:17,02/05/2021 16:40,12.824
41379,6118,Barnet,CityEV,02/05/2021 12:39,02/05/2021 19:39,02/05/2021 12:39,02/05/2021 19:33,24.238
41410,6136,Barnet,CityEV,03/05/2021 12:00,04/05/2021 06:34,03/05/2021 12:00,03/05/2021 19:23,26.128
41434,6121,Barnet,CityEV,03/05/2021 16:02,03/05/2021 20:33,03/05/2021 16:02,03/05/2021 18:31,6.938
41435,6101,Barnet,CityEV,03/05/2021 15:26,03/05/2021 17:03,03/05/2021 15:26,03/05/2021 17:03,5.211
41443,6189,Barnet,CityEV,03/05/2021 13:10,03/05/2021 18:41,03/05/2021 13:10,03/05/2021 16:59,10.21
41444,6132,Barnet,CityEV,03/05/2021 16:13,03/05/2021 19:40,03/05/2021 16:13,03/05/2021 19:40,12.07
41446,6189,Barnet,CityEV,03/05/2021 19:22,03/05/2021 20:12,03/05/2021 19:22,03/05/2021 20:12,2.763
41465,6147,Barnet,CityEV,04/05/2021 07:40,04/05/2021 10:06,04/05/2021 07:40,04/05/2021 10:06,7.142
41490,6147,Barnet,CityEV,04/05/2021 07:40,04/05/2021 10:06,04/05/2021 07:40,04/05/2021 10:06,7.142
41544,6115,Barnet,CityEV,04/05/2021 17:36,04/05/2021 20:56,04/05/2021 17:36,04/05/2021 20:56,12.19
41545,6177,Barnet,CityEV,04/05/2021 18:48,04/05/2021 21:30,04/05/2021 18:48,04/05/2021 21:30,9.797
41547,6170,Barnet,CityEV,04/05/2021 19:48,04/05/2021 23:05,04/05/2021 19:48,04/05/2021 23:05,11.839
41549,6189,Barnet,CityEV,04/05/2021 15:33,05/05/2021 04:52,04/05/2021 15:33,05/05/2021 04:52,27.418
41581,6137,Barnet,CityEV,05/05/2021 10:11,05/05/2021 12:23,05/05/2021 10:11,05/05/2021 12:23,7.975
41590,6151,Barnet,CityEV,05/05/2021 13:34,05/05/2021 20:12,05/05/2021 13:34,05/05/2021 19:17,19.119
41607,6144,Barnet,CityEV,05/05/2021 14:12,05/05/2021 14:40,05/05/2021 14:12,05/05/2021 14:40,1.68
41630,6106,Barnet,CityEV,05/05/2021 16:01,05/05/2021 17:31,05/05/2021 16:01,05/05/2021 17:31,4.859
41640,6151,Barnet,CityEV,05/05/2021 13:34,05/05/2021 20:12,05/05/2021 13:34,05/05/2021 19:17,19.119
41645,6189,Barnet,CityEV,05/05/2021 15:38,06/05/2021 05:04,05/05/2021 15:38,06/05/2021 05:04,29.116
41650,6118,Barnet,CityEV,05/05/2021 21:16,06/05/2021 06:54,05/05/2021 21:16,06/05/2021 06:54,9.895
41655,6147,Barnet,CityEV,05/05/2021 20:23,06/05/2021 07:14,05/05/2021 20:23,06/05/2021 00:03,8.167
41672,6193,Barnet,CityEV,06/05/2021 08:26,06/05/2021 10:17,06/05/2021 08:26,06/05/2021 10:16,6.447
41674,6148,Barnet,CityEV,06/05/2021 09:40,06/05/2021 10:52,06/05/2021 09:40,06/05/2021 10:52,4.303
41681,6115,Barnet,CityEV,06/05/2021 09:15,06/05/2021 12:57,06/05/2021 09:16,06/05/2021 12:56,13.427
41696,6123,Barnet,CityEV,06/05/2021 11:13,06/05/2021 15:03,06/05/2021 11:13,06/05/2021 14:12,10.987
41711,6136,Barnet,CityEV,06/05/2021 06:56,06/05/2021 17:13,06/05/2021 06:56,06/05/2021 13:07,23.626
41717,6175,Barnet,CityEV,06/05/2021 17:09,06/05/2021 17:49,06/05/2021 17:09,06/05/2021 17:49,2.21
41726,6109,Barnet,CityEV,06/05/2021 15:58,06/05/2021 20:35,06/05/2021 15:58,06/05/2021 19:03,7.466
41732,6189,Barnet,CityEV,06/05/2021 16:20,07/05/2021 05:06,06/05/2021 16:20,07/05/2021 05:06,26.86
41734,6151,Barnet,CityEV,06/05/2021 18:28,07/05/2021 06:42,06/05/2021 18:28,07/05/2021 06:42,43.271
41836,6142,Barnet,CityEV,07/05/2021 17:37,07/05/2021 18:37,07/05/2021 17:37,07/05/2021 18:37,3.28
41845,6109,Barnet,CityEV,07/05/2021 16:42,07/05/2021 21:14,07/05/2021 16:42,07/05/2021 19:11,6.715
41851,6136,Barnet,CityEV,07/05/2021 11:38,08/05/2021 07:02,07/05/2021 11:38,08/05/2021 07:02,34.295
41853,6188,Barnet,CityEV,08/05/2021 07:22,08/05/2021 18:47,08/05/2021 07:22,08/05/2021 18:47,38.798
41854,6189,Barnet,CityEV,07/05/2021 20:03,08/05/2021 08:12,07/05/2021 20:03,08/05/2021 08:12,29.589
41869,6136,Barnet,CityEV,08/05/2021 11:20,08/05/2021 16:47,08/05/2021 11:20,08/05/2021 16:46,20.394
41881,6123,Barnet,CityEV,08/05/2021 14:04,08/05/2021 18:31,08/05/2021 14:04,08/05/2021 18:22,15.666
41893,6101,Barnet,CityEV,08/05/2021 10:11,08/05/2021 15:52,08/05/2021 10:11,08/05/2021 13:47,13.123
41901,6138,Barnet,CityEV,08/05/2021 14:52,08/05/2021 17:11,08/05/2021 14:52,08/05/2021 17:11,7.521
41903,6136,Barnet,CityEV,08/05/2021 17:58,09/05/2021 09:45,08/05/2021 17:58,08/05/2021 23:57,21.715
41904,6189,Barnet,CityEV,08/05/2021 18:12,08/05/2021 21:50,08/05/2021 18:12,08/05/2021 21:50,12.923
41918,6101,Barnet,CityEV,08/05/2021 21:04,09/05/2021 04:02,08/05/2021 21:04,09/05/2021 04:02,24.289
41924,6138,Barnet,CityEV,09/05/2021 06:44,09/05/2021 09:55,09/05/2021 06:44,09/05/2021 09:54,10.25
41925,6138,Barnet,CityEV,09/05/2021 06:44,09/05/2021 09:55,09/05/2021 06:44,09/05/2021 09:54,10.25
41943,6161,Barnet,CityEV,09/05/2021 12:08,09/05/2021 13:45,09/05/2021 12:08,09/05/2021 13:44,5.625
41944,6138,Barnet,CityEV,09/05/2021 14:03,09/05/2021 15:10,09/05/2021 14:03,09/05/2021 14:55,3.228
41984,6121,Barnet,CityEV,09/05/2021 16:46,09/05/2021 20:14,09/05/2021 16:46,09/05/2021 19:19,7.054
41985,6192,Barnet,CityEV,09/05/2021 16:14,09/05/2021 20:53,09/05/2021 16:14,09/05/2021 20:53,5.308
41990,6189,Barnet,CityEV,09/05/2021 16:18,10/05/2021 05:15,09/05/2021 16:18,10/05/2021 05:15,18.2
42090,6132,Barnet,CityEV,10/05/2021 17:25,10/05/2021 18:29,10/05/2021 17:25,10/05/2021 18:29,3.754
42094,6130,Barnet,CityEV,10/05/2021 18:52,10/05/2021 18:54,10/05/2021 18:52,10/05/2021 18:53,0.017
42095,6130,Barnet,CityEV,10/05/2021 18:54,10/05/2021 19:47,10/05/2021 18:55,10/05/2021 19:45,3.223
42098,6132,Barnet,CityEV,10/05/2021 18:31,10/05/2021 19:24,10/05/2021 18:31,10/05/2021 19:24,3.106
42101,6130,Barnet,CityEV,10/05/2021 19:48,10/05/2021 20:16,10/05/2021 19:48,10/05/2021 20:15,1.265
42167,6116,Barnet,CityEV,11/05/2021 09:22,11/05/2021 15:24,11/05/2021 09:22,11/05/2021 12:46,12.878
42184,6121,Barnet,CityEV,11/05/2021 18:22,11/05/2021 22:06,11/05/2021 18:22,11/05/2021 21:10,7.346
42198,6172,Barnet,CityEV,11/05/2021 16:49,12/05/2021 05:13,11/05/2021 16:49,12/05/2021 03:03,32.719
42200,6115,Barnet,CityEV,11/05/2021 17:29,12/05/2021 06:52,11/05/2021 17:29,11/05/2021 22:55,17.307
42201,6132,Barnet,CityEV,11/05/2021 17:03,12/05/2021 07:01,11/05/2021 17:03,12/05/2021 01:51,30.221
42205,6151,Barnet,CityEV,11/05/2021 19:33,12/05/2021 07:42,11/05/2021 19:33,12/05/2021 07:42,43.002
42221,6150,Barnet,CityEV,12/05/2021 09:48,12/05/2021 10:57,12/05/2021 09:48,12/05/2021 10:57,4.11
42300,6126,Barnet,CityEV,12/05/2021 17:07,12/05/2021 18:02,12/05/2021 17:07,12/05/2021 18:02,3.378
42359,6138,Barnet,CityEV,13/05/2021 00:28,13/05/2021 08:05,13/05/2021 00:28,13/05/2021 08:05,26.321
42482,6151,Barnet,CityEV,13/05/2021 16:23,13/05/2021 20:06,13/05/2021 16:23,13/05/2021 20:06,12.782
42511,6172,Barnet,CityEV,13/05/2021 14:10,13/05/2021 20:25,13/05/2021 14:10,13/05/2021 20:25,21.625
42513,6132,Barnet,CityEV,13/05/2021 22:26,14/05/2021 06:53,13/05/2021 22:26,14/05/2021 06:53,29.462
42643,6118,Barnet,CityEV,14/05/2021 06:36,14/05/2021 11:57,14/05/2021 06:36,14/05/2021 10:40,13.427
42644,6118,Barnet,CityEV,14/05/2021 06:36,14/05/2021 11:57,14/05/2021 06:36,14/05/2021 10:40,13.427
42645,6118,Barnet,CityEV,14/05/2021 06:36,14/05/2021 11:57,14/05/2021 06:36,14/05/2021 10:40,13.427
42646,6118,Barnet,CityEV,14/05/2021 06:36,14/05/2021 11:57,14/05/2021 06:36,14/05/2021 10:40,13.427
42649,6118,Barnet,CityEV,14/05/2021 12:26,14/05/2021 12:26,14/05/2021 12:26,14/05/2021 12:26,0
42653,6112,Barnet,CityEV,14/05/2021 09:21,14/05/2021 13:00,14/05/2021 09:21,14/05/2021 12:59,13.438
42691,6123,Barnet,CityEV,14/05/2021 13:27,14/05/2021 16:25,14/05/2021 13:27,14/05/2021 16:24,10.78
42692,6123,Barnet,CityEV,14/05/2021 13:27,14/05/2021 16:25,14/05/2021 13:27,14/05/2021 16:24,10.78
42693,6123,Barnet,CityEV,14/05/2021 13:27,14/05/2021 16:25,14/05/2021 13:27,14/05/2021 16:24,10.78
42694,6123,Barnet,CityEV,14/05/2021 13:27,14/05/2021 16:25,14/05/2021 13:27,14/05/2021 16:24,10.78
42725,6155,Barnet,CityEV,14/05/2021 15:23,14/05/2021 21:25,14/05/2021 15:23,14/05/2021 21:25,5.688
42730,6184,Barnet,CityEV,14/05/2021 19:53,15/05/2021 06:15,14/05/2021 19:53,15/05/2021 06:15,35.976
42731,6101,Barnet,CityEV,14/05/2021 17:20,15/05/2021 06:22,14/05/2021 17:20,15/05/2021 06:22,45.226
42735,6112,Barnet,CityEV,14/05/2021 17:27,15/05/2021 08:13,14/05/2021 17:27,14/05/2021 20:23,8.19
42736,6151,Barnet,CityEV,14/05/2021 16:06,15/05/2021 08:36,14/05/2021 16:06,15/05/2021 08:36,58.251
42746,6132,Barnet,CityEV,14/05/2021 23:08,15/05/2021 09:33,14/05/2021 23:08,15/05/2021 02:16,8.238
42751,6168,Barnet,CityEV,15/05/2021 10:15,15/05/2021 10:45,15/05/2021 10:16,15/05/2021 10:45,1.707
42766,6136,Barnet,CityEV,15/05/2021 13:33,15/05/2021 21:45,15/05/2021 13:33,15/05/2021 21:05,27.053
42779,6189,Barnet,CityEV,10/05/2021 16:48,10/05/2021 16:48,10/05/2021 16:48,10/05/2021 16:48,2.131
42801,6186,Barnet,CityEV,15/05/2021 11:55,15/05/2021 18:20,15/05/2021 11:55,15/05/2021 18:20,23.348
42811,6172,Barnet,CityEV,15/05/2021 20:01,15/05/2021 20:28,15/05/2021 20:01,15/05/2021 20:28,1.65
42813,6132,Barnet,CityEV,15/05/2021 20:42,16/05/2021 12:28,15/05/2021 20:42,16/05/2021 07:29,35.572
42818,6119,Barnet,CityEV,15/05/2021 14:48,16/05/2021 07:42,15/05/2021 14:48,16/05/2021 05:47,53.048
42819,6109,Barnet,CityEV,15/05/2021 17:39,16/05/2021 07:52,15/05/2021 17:39,16/05/2021 00:41,8.254
42823,6112,Barnet,CityEV,15/05/2021 17:52,16/05/2021 08:49,15/05/2021 17:52,15/05/2021 23:21,17.964
42851,6186,Barnet,CityEV,16/05/2021 13:23,16/05/2021 13:50,16/05/2021 13:23,16/05/2021 13:23,0.001
42878,6186,Barnet,CityEV,16/05/2021 13:52,16/05/2021 17:25,16/05/2021 13:52,16/05/2021 17:24,12.004
42887,6116,Barnet,CityEV,16/05/2021 14:45,16/05/2021 19:23,16/05/2021 14:45,16/05/2021 17:29,10.29
42894,6189,Barnet,CityEV,16/05/2021 16:53,17/05/2021 05:00,16/05/2021 16:53,17/05/2021 05:00,27.206
42948,6130,Barnet,CityEV,17/05/2021 12:25,17/05/2021 16:52,17/05/2021 12:25,17/05/2021 16:52,17.063
42952,6116,Barnet,CityEV,17/05/2021 11:57,17/05/2021 12:39,17/05/2021 11:57,17/05/2021 12:39,1.595
42975,6121,Barnet,CityEV,17/05/2021 15:48,17/05/2021 19:50,17/05/2021 15:48,17/05/2021 18:15,7.185
42979,6138,Barnet,CityEV,17/05/2021 11:19,17/05/2021 16:17,17/05/2021 11:19,17/05/2021 13:24,6.513
42987,6106,Barnet,CityEV,17/05/2021 12:39,17/05/2021 17:06,17/05/2021 12:39,17/05/2021 16:06,11.364
42997,6109,Barnet,CityEV,17/05/2021 17:24,17/05/2021 19:08,17/05/2021 17:25,17/05/2021 19:07,4.705
43010,6189,Barnet,CityEV,17/05/2021 15:25,18/05/2021 05:00,17/05/2021 15:25,18/05/2021 05:00,18.513
43012,6138,Barnet,CityEV,17/05/2021 17:04,18/05/2021 06:08,17/05/2021 17:04,18/05/2021 06:08,45.469
43018,6118,Barnet,CityEV,17/05/2021 18:17,18/05/2021 07:21,17/05/2021 18:17,18/05/2021 00:06,20.399
43019,6118,Barnet,CityEV,17/05/2021 18:17,18/05/2021 07:21,17/05/2021 18:17,18/05/2021 00:06,20.399
43020,6118,Barnet,CityEV,17/05/2021 18:17,18/05/2021 07:21,17/05/2021 18:17,18/05/2021 00:06,20.399
43021,6118,Barnet,CityEV,17/05/2021 18:17,18/05/2021 07:21,17/05/2021 18:17,18/05/2021 00:06,20.399
43041,6130,Barnet,CityEV,18/05/2021 09:44,18/05/2021 10:08,18/05/2021 09:44,18/05/2021 10:08,1.394
43069,6137,Barnet,CityEV,18/05/2021 12:13,18/05/2021 15:32,18/05/2021 12:14,18/05/2021 15:27,11.196
43082,6133,Barnet,CityEV,17/05/2021 21:28,18/05/2021 12:45,17/05/2021 21:28,18/05/2021 06:23,31.097
43085,6118,Barnet,CityEV,18/05/2021 07:36,18/05/2021 12:57,18/05/2021 07:36,18/05/2021 10:53,8.325
43098,6193,Barnet,CityEV,18/05/2021 08:31,18/05/2021 13:55,18/05/2021 08:31,18/05/2021 10:43,7.093
43106,6106,Barnet,CityEV,18/05/2021 14:10,18/05/2021 15:52,18/05/2021 14:10,18/05/2021 15:52,5.887
43113,6103,Barnet,CityEV,18/05/2021 16:43,18/05/2021 17:02,18/05/2021 16:43,18/05/2021 17:02,1.088
43120,6121,Barnet,CityEV,18/05/2021 17:31,18/05/2021 20:14,18/05/2021 17:31,18/05/2021 20:09,7.381
43131,6189,Barnet,CityEV,18/05/2021 16:49,18/05/2021 18:32,18/05/2021 16:49,18/05/2021 18:32,5.809
43138,6155,Barnet,CityEV,18/05/2021 16:01,18/05/2021 19:42,18/05/2021 16:01,18/05/2021 19:42,4.177
43140,6132,Barnet,CityEV,18/05/2021 20:14,18/05/2021 20:15,18/05/2021 20:14,18/05/2021 20:15,0.051
43141,6132,Barnet,CityEV,18/05/2021 20:15,19/05/2021 06:59,18/05/2021 20:15,19/05/2021 04:00,24.859
43151,6189,Barnet,CityEV,18/05/2021 19:04,19/05/2021 04:53,18/05/2021 19:04,19/05/2021 04:53,15.62
43156,6115,Barnet,CityEV,18/05/2021 16:41,19/05/2021 07:11,18/05/2021 16:41,18/05/2021 22:21,18.016
43159,6178,Barnet,CityEV,18/05/2021 10:06,19/05/2021 07:31,18/05/2021 10:06,19/05/2021 00:04,23.719
43172,6168,Barnet,CityEV,18/05/2021 17:59,19/05/2021 09:43,18/05/2021 17:59,19/05/2021 09:42,10.252
43186,6123,Barnet,CityEV,19/05/2021 12:16,19/05/2021 14:33,19/05/2021 12:16,19/05/2021 14:33,8.299
43201,6178,Barnet,CityEV,19/05/2021 07:33,19/05/2021 15:05,19/05/2021 07:33,19/05/2021 11:55,7.352
43214,6142,Barnet,CityEV,19/05/2021 16:19,19/05/2021 16:37,19/05/2021 16:19,19/05/2021 16:37,1.033
43215,6189,Barnet,CityEV,19/05/2021 15:51,19/05/2021 16:38,19/05/2021 15:51,19/05/2021 16:38,2.591
43231,6148,Barnet,CityEV,19/05/2021 18:11,19/05/2021 21:23,19/05/2021 18:11,19/05/2021 20:55,7.468
43235,6132,Barnet,CityEV,19/05/2021 19:16,20/05/2021 08:49,19/05/2021 19:16,20/05/2021 08:33,45.115
43246,6189,Barnet,CityEV,19/05/2021 17:02,20/05/2021 04:46,19/05/2021 17:02,20/05/2021 04:46,25.707
43277,6136,Barnet,CityEV,19/05/2021 15:13,20/05/2021 09:32,19/05/2021 15:13,20/05/2021 09:32,59.526
43283,6118,Barnet,CityEV,20/05/2021 07:36,20/05/2021 12:15,20/05/2021 07:36,20/05/2021 10:26,6.785
43320,6116,Barnet,CityEV,20/05/2021 14:03,20/05/2021 16:02,20/05/2021 14:03,20/05/2021 15:56,6.314
43363,6168,Barnet,CityEV,20/05/2021 18:20,20/05/2021 20:32,20/05/2021 18:20,20/05/2021 20:32,7.837
43393,6184,Barnet,CityEV,20/05/2021 18:51,21/05/2021 04:52,20/05/2021 18:51,21/05/2021 04:52,34.943
43396,6151,Barnet,CityEV,20/05/2021 17:08,21/05/2021 06:43,20/05/2021 17:09,21/05/2021 06:43,47.904
43397,6189,Barnet,CityEV,20/05/2021 14:39,21/05/2021 06:48,20/05/2021 14:39,20/05/2021 22:21,23.314
43398,6189,Barnet,CityEV,20/05/2021 14:39,21/05/2021 06:48,20/05/2021 14:39,20/05/2021 22:21,23.314
43400,6189,Barnet,CityEV,20/05/2021 14:39,21/05/2021 06:48,20/05/2021 14:39,20/05/2021 22:21,23.314
43401,6189,Barnet,CityEV,20/05/2021 14:39,21/05/2021 06:48,20/05/2021 14:39,20/05/2021 22:21,23.314
43402,6175,Barnet,CityEV,20/05/2021 16:05,21/05/2021 06:54,20/05/2021 16:05,20/05/2021 22:39,19.16
43403,6132,Barnet,CityEV,20/05/2021 19:43,21/05/2021 06:56,20/05/2021 19:43,21/05/2021 05:07,30.327
43414,6142,Barnet,CityEV,20/05/2021 19:57,21/05/2021 07:21,20/05/2021 19:57,21/05/2021 01:37,15.982
43494,6136,Barnet,CityEV,21/05/2021 13:51,21/05/2021 16:48,21/05/2021 13:51,21/05/2021 16:47,11.042
